race_id,entry_id,race_date,Year,MonthDay,JyoCD,Kaiji,Nichiji,RaceNum,Wakuban,Umaban,KettoNum,Bamei,SexCD,Barei,ChokyosiCode,ChokyosiRyakusyo,KisyuCode,KisyuRyakusyo,Futan,BaTaijyu,ZogenFugo,ZogenSa,IJyoCD,NyusenJyuni,KakuteiJyuni,Odds,Ninki,Time,ChakusaCD,HaronTimeL3,Jyuni1c,Jyuni2c,Jyuni3c,Jyuni4c,YoubiCD,GradeCD,SyubetuCD,JyokenCD1,JyokenCD2,JyokenCD3,JyokenCD4,JyokenCD5,JyokenName,Kyori,TrackCD,CourseKubunCD,HassoTime,TorokuTosu,SyussoTosu,TenkoCD,SibaBabaCD,DirtBabaCD,TanOdds,TanNinki,TanVote,FukuOddsLow,FukuOddsHigh,FukuNinki,FukuVote,tan_odds,tan_ninki,fuku_odds_low,fuku_odds_high,fuku_ninki,ra_join_found,o1_join_found,tan_pay,tan_pay_ninki,tan_slot,tan_payout_record_found,fuku_pay,fuku_pay_ninki,fuku_slot,fuku_payout_record_found,is_normal_runner,is_abnormal_result,target_win,target_ren,target_place,is_win_paid,is_place_paid,race_has_result,race_has_win_payout,race_has_place_payout,race_is_finalized,place_rank_limit,is_normal_runner_strict,target_win_rank,target_ren_rank,target_top3_rank,target_win_paid,target_place_paid,target_place_by_rule,market_odds_available,market_votes_available,data_split,eligible_for_win_training,eligible_for_place_training,eligible_for_ranking_training,horse_past_starts,horse_days_since_last,horse_distance_diff_last,horse_futan_diff_last,horse_body_weight_diff_last,horse_last1_avg_finish,horse_last3_avg_finish,horse_last3_win_rate,horse_last3_ren_rate,horse_last3_place_rate,horse_last3_avg_ninki,horse_last3_avg_tan_odds,horse_last3_avg_haron_l3,horse_last3_avg_time,horse_last5_avg_finish,horse_last5_win_rate,horse_last5_ren_rate,horse_last5_place_rate,horse_last5_avg_ninki,horse_last5_avg_tan_odds,horse_last5_avg_haron_l3,horse_last5_avg_time,horse_jyo_past_starts,horse_jyo_win_rate,horse_jyo_place_rate,horse_surface_past_starts,horse_surface_win_rate,horse_surface_place_rate,horse_dist_band_past_starts,horse_dist_band_win_rate,horse_dist_band_place_rate,horse_baba_past_starts,horse_baba_win_rate,horse_baba_place_rate,jockey_past_starts,jockey_win_rate,jockey_place_rate,jockey_ren_rate,trainer_past_starts,trainer_win_rate,trainer_place_rate,trainer_ren_rate,jockey_jyo_past_starts,jockey_jyo_win_rate,jockey_jyo_place_rate,jockey_dist_band_past_starts,jockey_dist_band_win_rate,jockey_dist_band_place_rate,horse_jockey_past_starts,horse_jockey_win_rate,horse_jockey_place_rate
2016010506010101,201601050601010111,2016-01-05,2016,105,06,1,1,1,6,11,2013102845,タイトルリーフ,2,3,01089,武市康男,01122,三浦皇成,54.0,44.8,+,0.4,0,2,2,7.9,5,113.2,K,38.4,0,0,5,4,5,,12,000,703,000,000,703,,1200,24,,0955,16,16,1,0,0,7.9,5,203845,2.0,3.1,4,393043,7.9,5,2.0,3.1,4,1,1,0,,,0,200,4,2,1,1,0,0,1,1,0,1,true,true,true,true,3,1,0,1,1,0,1,1,1,1,train,true,true,true,0,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,0,,,,0,,,,0,,,0,,,0,,
2016010506010101,201601050601010112,2016-01-05,2016,105,06,1,1,1,6,12,2013100513,シゲルヒラマサ,1,3,01094,水野貴広,00689,江田照男,56.0,46.8,,0.0,0,1,1,3.5,1,113.2,,38.6,0,0,3,3,5,,12,000,703,000,000,703,,1200,24,,0955,16,16,1,0,0,3.5,1,203845,1.2,1.5,1,393043,3.5,1,1.2,1.5,1,1,1,350,1,1,1,120,1,1,1,1,0,1,1,1,1,1,true,true,true,true,3,1,1,1,1,1,1,1,1,1,train,true,true,true,0,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,0,,,,0,,,,0,,,0,,,0,,
2016010506010101,201601050601010113,2016-01-05,2016,105,06,1,1,1,7,13,2013102932,ノボホウセイ,2,3,01103,尾関知人,00733,吉田豊,54.0,50.6,+,0.8,0,3,3,3.8,2,113.3,K,38.5,0,0,5,4,5,,12,000,703,000,000,703,,1200,24,,0955,16,16,1,0,0,3.8,2,203845,1.4,1.9,2,393043,3.8,2,1.4,1.9,2,1,1,0,,,0,140,2,3,1,1,0,0,0,1,0,1,true,true,true,true,3,1,0,0,1,0,1,1,1,1,train,true,true,true,0,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,0,,,,0,,,,0,,,0,,,0,,
2016010506010101,201601050601010114,2016-01-05,2016,105,06,1,1,1,7,14,2013102277,アキツシマ,1,3,00420,宗像義忠,01117,丸田恭介,56.0,42.0,-,0.2,0,7,7,227.7,15,114.3,212,38.3,0,0,15,15,5,,12,000,703,000,000,703,,1200,24,,0955,16,16,1,0,0,227.7,15,203845,33.4,58.2,14,393043,227.7,15,33.4,58.2,14,1,1,0,,,0,0,,,0,1,0,0,0,0,0,0,true,true,true,true,3,1,0,0,0,0,0,0,1,1,train,true,true,true,0,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,0,,,,0,,,,0,,,0,,,0,,
2016010506010101,201601050601010115,2016-01-05,2016,105,06,1,1,1,8,15,2013104382,グットトキメク,2,3,01096,粕谷昌央,00641,柴田善臣,54.0,43.8,-,0.4,0,11,11,112.0,12,114.7,112,39.6,0,0,9,13,5,,12,000,703,000,000,703,,1200,24,,0955,16,16,1,0,0,112.0,12,203845,13.1,22.7,11,393043,112.0,12,13.1,22.7,11,1,1,0,,,0,0,,,0,1,0,0,0,0,0,0,true,true,true,true,3,1,0,0,0,0,0,0,1,1,train,true,true,true,0,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,0,,,,0,,,,0,,,0,,,0,,
2016010506010101,201601050601010116,2016-01-05,2016,105,06,1,1,1,8,16,2013103702,リリーウェントス,2,3,01088,高木登,01096,大野拓弥,54.0,43.2,+,0.6,0,13,13,52.1,9,115.7,5,40.7,0,0,8,7,5,,12,000,703,000,000,703,,1200,24,,0955,16,16,1,0,0,52.1,9,203845,9.4,16.1,9,393043,52.1,9,9.4,16.1,9,1,1,0,,,0,0,,,0,1,0,0,0,0,0,0,true,true,true,true,3,1,0,0,0,0,0,0,1,1,train,true,true,true,0,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,0,,,,0,,,,0,,,0,,,0,,
2016010506010102,201601050601010201,2016-01-05,2016,105,06,1,1,2,1,1,2013100549,サンマルトゥーレ,1,3,01035,佐藤吉勝,01029,武士沢友,56.0,46.0,+,0.6,0,15,15,182.5,12,159.3,312,40.3,14,15,16,16,5,,12,000,703,000,000,703,,1800,24,,1025,16,16,1,0,0,182.5,12,222313,26.1,57.1,13,417928,182.5,12,26.1,57.1,13,1,1,0,,,0,0,,,0,1,0,0,0,0,0,0,true,true,true,true,3,1,0,0,0,0,0,0,1,1,train,true,true,true,0,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,1,0.0,0.0,0.0,0,,,,1,0.0,0.0,0,,,0,,
2016010506010102,201601050601010202,2016-01-05,2016,105,06,1,1,2,1,2,2013101182,ダイメイキング,1,3,00428,石毛善彦,01119,伊藤工真,56.0,48.0,+,0.2,0,10,10,313.1,14,158.0,H,39.8,14,12,13,13,5,,12,000,703,000,000,703,,1800,24,,1025,16,16,1,0,0,313.1,14,222313,45.5,100.0,14,417928,313.1,14,45.5,100.0,14,1,1,0,,,0,0,,,0,1,0,0,0,0,0,0,true,true,true,true,3,1,0,0,0,0,0,0,1,1,train,true,true,true,0,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,0,,,,0,,,,0,,,0,,,0,,
2016010506010102,201601050601010203,2016-01-05,2016,105,06,1,1,2,2,3,2013102919,ニシノタイタン,1,3,01005,小桧山悟,01096,大野拓弥,56.0,54.6,,0.0,0,8,8,8.8,4,158.0,34,40.4,4,6,6,3,5,,12,000,703,000,000,703,,1800,24,,1025,16,16,1,0,0,8.8,4,222313,1.8,3.4,4,417928,8.8,4,1.8,3.4,4,1,1,0,,,0,0,,,0,1,0,0,0,0,0,0,true,true,true,true,3,1,0,0,0,0,0,0,1,1,train,true,true,true,0,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,1,0.0,0.0,0.0,0,,,,1,0.0,0.0,0,,,0,,
2016010506010102,201601050601010204,2016-01-05,2016,105,06,1,1,2,2,4,2013109101,ノーブルポセイドン,1,3,01026,鈴木伸尋,01158,野中悠太,53.0,50.2,+,0.2,0,14,14,252.2,13,158.7,34,40.5,12,12,13,10,5,,12,000,703,000,000,703,,1800,24,,1025,16,16,1,0,0,252.2,13,222313,24.7,54.0,12,417928,252.2,13,24.7,54.0,12,1,1,0,,,0,0,,,0,1,0,0,0,0,0,0,true,true,true,true,3,1,0,0,0,0,0,0,1,1,train,true,true,true,0,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,0,,,,0,,,,0,,,0,,,0,,
2016010506010102,201601050601010205,2016-01-05,2016,105,06,1,1,2,3,5,2013100001,コスモカナディアン,1,3,01132,金成貴史,01009,柴田大知,56.0,46.4,+,0.4,0,1,1,15.8,7,156.2,,38.9,3,3,3,3,5,,12,000,703,000,000,703,,1800,24,,1025,16,16,1,0,0,15.8,7,222313,2.4,4.7,5,417928,15.8,7,2.4,4.7,5,1,1,1580,7,1,1,440,5,1,1,1,0,1,1,1,1,1,true,true,true,true,3,1,1,1,1,1,1,1,1,1,train,true,true,true,0,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,1,0.0,0.0,0.0,0,,,,1,0.0,0.0,0,,,0,,
2016010506010102,201601050601010206,2016-01-05,2016,105,06,1,1,2,3,6,2013100653,シゲルクロダイ,1,3,01023,伊藤圭三,05386,戸崎圭太,56.0,49.2,,0.0,0,6,6,3.4,2,157.7,134,39.8,8,9,10,7,5,,12,000,703,000,000,703,,1800,24,,1025,16,16,1,0,0,3.4,2,222313,1.2,1.7,2,417928,3.4,2,1.2,1.7,2,1,1,0,,,0,0,,,0,1,0,0,0,0,0,0,true,true,true,true,3,1,0,0,0,0,0,0,1,1,train,true,true,true,0,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,0,,,,0,,,,0,,,0,,,0,,
2016010506010102,201601050601010207,2016-01-05,2016,105,06,1,1,2,4,7,2013101939,マイネルトゥラン,1,3,01089,武市康男,01092,津村明秀,56.0,47.8,-,0.2,0,3,3,57.3,10,156.6,34,39.3,10,9,3,3,5,,12,000,703,000,000,703,,1800,24,,1025,16,16,1,0,0,57.3,10,222313,7.6,16.2,9,417928,57.3,10,7.6,16.2,9,1,1,0,,,0,1450,9,3,1,1,0,0,0,1,0,1,true,true,true,true,3,1,0,0,1,0,1,1,1,1,train,true,true,true,0,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,0,,,,1,0.0,1.0,1.0,0,,,0,,,0,,
2016010506010102,201601050601010208,2016-01-05,2016,105,06,1,1,2,4,8,2013105713,ミッキーディンドン,1,3,01115,菊沢隆徳,00660,横山典弘,56.0,47.4,-,0.6,0,7,7,35.7,8,157.9,112,39.7,13,14,13,13,5,,12,000,703,000,000,703,,1800,24,,1025,16,16,1,0,0,35.7,8,222313,5.1,10.7,8,417928,35.7,8,5.1,10.7,8,1,1,0,,,0,0,,,0,1,0,0,0,0,0,0,true,true,true,true,3,1,0,0,0,0,0,0,1,1,train,true,true,true,0,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,0,,,,1,0.0,0.0,0.0,0,,,0,,,0,,
2016010506010102,201601050601010209,2016-01-05,2016,105,06,1,1,2,5,9,2013101957,コスモヒドラ,1,3,01074,奥平雅士,01085,松岡正海,56.0,46.6,-,0.2,0,4,4,15.1,6,157.3,4,39.7,11,9,6,7,5,,12,000,703,000,000,703,,1800,24,,1025,16,16,1,0,0,15.1,6,222313,2.9,5.9,7,417928,15.1,6,2.9,5.9,7,1,1,0,,,0,0,,,0,1,0,0,0,0,0,0,true,true,true,true,3,1,0,0,0,0,0,0,1,1,train,true,true,true,0,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,0,,,,0,,,,0,,,0,,,0,,
2016010506010102,201601050601010210,2016-01-05,2016,105,06,1,1,2,5,10,2013103597,マックール,1,3,01119,田中剛,00422,内田博幸,56.0,48.2,+,0.4,0,12,12,5.8,3,158.4,114,40.5,7,7,10,10,5,,12,000,703,000,000,703,,1800,24,,1025,16,16,1,0,0,5.8,3,222313,1.6,2.9,3,417928,5.8,3,1.6,2.9,3,1,1,0,,,0,0,,,0,1,0,0,0,0,0,0,true,true,true,true,3,1,0,0,0,0,0,0,1,1,train,true,true,true,0,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,0,,,,0,,,,0,,,0,,,0,,
2016010506010102,201601050601010211,2016-01-05,2016,105,06,1,1,2,6,11,2013105676,タンサンドール,1,3,01118,高柳瑞樹,01122,三浦皇成,56.0,48.2,-,0.2,0,5,5,2.6,1,157.4,K,40.2,4,4,3,3,5,,12,000,703,000,000,703,,1800,24,,1025,16,16,1,0,0,2.6,1,222313,1.1,1.3,1,417928,2.6,1,1.1,1.3,1,1,1,0,,,0,0,,,0,1,0,0,0,0,0,0,true,true,true,true,3,1,0,0,0,0,0,0,1,1,train,true,true,true,0,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,1,0.0,1.0,1.0,0,,,,1,0.0,1.0,0,,,0,,
2016010506010102,201601050601010212,2016-01-05,2016,105,06,1,1,2,6,12,2013104107,タネホカホカ,1,3,01124,大和田成,01131,西村太一,56.0,46.0,-,0.2,0,11,11,83.6,11,158.2,114,41.2,1,1,1,1,5,,12,000,703,000,000,703,,1800,24,,1025,16,16,1,0,0,83.6,11,222313,10.5,22.7,11,417928,83.6,11,10.5,22.7,11,1,1,0,,,0,0,,,0,1,0,0,0,0,0,0,true,true,true,true,3,1,0,0,0,0,0,0,1,1,train,true,true,true,0,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,1,0.0,0.0,0.0,0,,,,1,0.0,0.0,0,,,0,,
2016010506010102,201601050601010213,2016-01-05,2016,105,06,1,1,2,7,13,2013106344,コスモボーラー,1,3,01093,松永康利,01091,丹内祐次,56.0,44.8,+,0.4,0,13,13,55.3,9,158.5,12,40.9,4,4,6,9,5,,12,000,703,000,000,703,,1800,24,,1025,16,16,1,0,0,55.3,9,222313,8.4,18.0,10,417928,55.3,9,8.4,18.0,10,1,1,0,,,0,0,,,0,1,0,0,0,0,0,0,true,true,true,true,3,1,0,0,0,0,0,0,1,1,train,true,true,true,0,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,0,,,,0,,,,0,,,0,,,0,,
2016010506010102,201601050601010214,2016-01-05,2016,105,06,1,1,2,7,14,2013105125,サムライフォンテン,1,3,00428,石毛善彦,01127,丸山元気,56.0,47.2,+,0.4,0,9,9,421.4,16,158.0,A,40.1,16,16,10,10,5,,12,000,703,000,000,703,,1800,24,,1025,16,16,1,0,0,421.4,16,222313,48.4,106.5,15,417928,421.4,16,48.4,106.5,15,1,1,0,,,0,0,,,0,1,0,0,0,0,0,0,true,true,true,true,3,1,0,0,0,0,0,0,1,1,train,true,true,true,0,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0,,,0,,
2016010506010102,201601050601010215,2016-01-05,2016,105,06,1,1,2,8,15,2013101293,ナポレオンズワード,1,3,00423,上原博之,05243,柴山雄一,56.0,49.4,+,0.6,0,2,2,13.7,5,156.5,134,39.4,2,2,2,2,5,,12,000,703,000,000,703,,1800,24,,1025,16,16,1,0,0,13.7,5,222313,2.9,5.8,6,417928,13.7,5,2.9,5.8,6,1,1,0,,,0,540,6,2,1,1,0,0,1,1,0,1,true,true,true,true,3,1,0,1,1,0,1,1,1,1,train,true,true,true,0,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,0,,,,0,,,,0,,,0,,,0,,
2016010506010102,201601050601010216,2016-01-05,2016,105,06,1,1,2,8,16,2013101914,マインズアイ,2,3,00353,和田正道,01051,嘉藤貴行,54.0,42.6,-,0.4,0,16,16,379.2,15,200.8,9,43.1,8,7,6,15,5,,12,000,703,000,000,703,,1800,24,,1025,16,16,1,0,0,379.2,15,222313,51.6,113.5,16,417928,379.2,15,51.6,113.5,16,1,1,0,,,0,0,,,0,1,0,0,0,0,0,0,true,true,true,true,3,1,0,0,0,0,0,0,1,1,train,true,true,true,0,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0,,,0,,
2016010506010103,201601050601010301,2016-01-05,2016,105,06,1,1,3,1,1,2012105911,カイマノア,1,4,01127,栗田徹,00422,内田博幸,56.0,49.4,+,1.4,0,11,11,37.9,10,112.4,K,37.3,0,0,11,11,5,,14,000,000,005,005,005,,1200,24,,1055,16,16,1,0,0,37.9,10,252714,6.9,9.4,9,392357,37.9,10,6.9,9.4,9,1,1,0,,,0,0,,,0,1,0,0,0,0,0,0,true,true,true,true,3,1,0,0,0,0,0,0,1,1,train,true,true,true,0,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,1,0.0,0.0,0.0,0,,,,1,0.0,0.0,0,,,0,,
2016010506010103,201601050601010302,2016-01-05,2016,105,06,1,1,3,1,2,2012102781,オーゴンマリア,2,4,01088,高木登,01096,大野拓弥,54.0,45.2,+,1.0,0,13,13,13.0,8,112.7,H,38.7,0,0,1,1,5,,14,000,000,005,005,005,,1200,24,,1055,16,16,1,0,0,13.0,8,252714,2.9,3.7,8,392357,13.0,8,2.9,3.7,8,1,1,0,,,0,0,,,0,1,0,0,0,0,0,0,true,true,true,true,3,1,0,0,0,0,0,0,1,1,train,true,true,true,0,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,2,0.0,0.0,0.0,1,0.0,0.0,0.0,2,0.0,0.0,1,0.0,0.0,0,,
